rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
IMG-ARM2-K1-inherited,0.0,1,6935,4869.0,2066.0,149.0,0.8146908725842884,0.6860537033049795,2762,4487,525,767
IMG-ARM2-K1-inherited,0.01,1,6743,4860.0,1883.0,158.0,0.8264603350055267,0.7006674339207137,2745,4564,448,784
IMG-ARM2-K1-inherited,0.02,1,6558,4853.0,1705.0,165.0,0.8384588804422944,0.7150968458990495,2727,4639,373,802
IMG-ARM2-K1-inherited,0.05,1,6534,4851.0,1683.0,167.0,0.8398545706371192,0.7166652663756853,2724,4648,364,805
IMG-ARM2-K1-inherited,0.1,1,6133,4818.0,1315.0,200.0,0.8641377454936777,0.7468016238073785,2692,4792,220,837
IMG-ARM2-K1-inherited,0.15,1,6096,4817.0,1279.0,201.0,0.8668346229980204,0.7483770849236194,2686,4803,209,843
IMG-ARM2-K1-inherited,0.2,1,6054,4816.0,1238.0,202.0,0.869942196531792,0.7523392363261024,2682,4821,191,847
IMG-ARM2-K1-inherited,0.25,1,6050,4816.0,1234.0,202.0,0.8702565955908927,0.7521084850264372,2681,4821,191,848
IMG-ARM2-K1-inherited,0.35,1,6045,4816.0,1229.0,202.0,0.870649914128175,0.7529266106088587,2681,4824,188,848
IMG-ARM2-K1-inherited,0.4,1,6041,4815.0,1226.0,203.0,0.8707839768514333,0.7527384940134421,2679,4825,187,850
IMG-ARM2-K1-inherited,0.45,1,6040,4815.0,1225.0,203.0,0.8708627238198589,0.7530116102379003,2679,4826,186,850
IMG-ARM2-K1-inherited,0.55,1,6037,4815.0,1222.0,203.0,0.8710990502035278,0.7530116102379003,2679,4826,186,850
IMG-ARM2-K1-inherited,0.7,1,6036,4815.0,1221.0,203.0,0.871177854170436,0.7532848256125416,2679,4827,185,850
IMG-ARM2-K1-inherited,0.75,1,6035,4815.0,1220.0,203.0,0.8712566723966344,0.7535581402331105,2679,4828,184,850
IMG-ARM2-K1-inherited,0.8,1,6032,4815.0,1217.0,203.0,0.8714932126696832,0.7538315541954601,2679,4829,183,850
IMG-ARM2-K1-inherited,0.85,1,6031,4815.0,1216.0,203.0,0.8715720879717621,0.7538315541954601,2679,4829,183,850
IMG-ARM2-K1-inherited,0.88,1,5982,4807.0,1175.0,211.0,0.874,0.7574412756254171,2672,4848,164,857
IMG-ARM2-K1-inherited,0.9,1,5957,4800.0,1157.0,218.0,0.8747152619589976,0.7597954815926968,2669,4859,153,860
IMG-ARM2-K1-inherited,0.92,1,5947,4800.0,1147.0,218.0,0.8755129958960328,0.7610035379100152,2667,4865,147,862
IMG-ARM2-K1-inherited,0.95,1,5925,4796.0,1129.0,222.0,0.8765420816960614,0.7633317649740182,2665,4875,137,864
IMG-ARM2-K1-inherited,0.96,1,5314,4508.0,806.0,510.0,0.8726287262872628,0.7615685289921541,2528,4975,37,1001
IMG-ARM2-K1-inherited,0.98,1,5311,4507.0,804.0,511.0,0.8726885468099527,0.7619473848929403,2527,4977,35,1002
IMG-ARM2-K1-inherited,0.99,1,1556,1391.0,165.0,3627.0,0.42318223303924546,0.45197459133183143,1076,5011,1,2453
IMG-ARM2-K1-inherited,1.0,1,493,448.0,45.0,4570.0,0.16258392306296499,0.26649606526533587,409,5011,1,3120
