label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
retest-phase3a-high__text-high-t1.0-n30-23of30,5,0.2825,0.242,0.3254,0.3158,0.2738,0.3591,0.2556,0.2134,0.3,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3682539682539683,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,10,0.5852,0.526,0.6402,0.6541,0.5976,0.7067,0.5294,0.4621,0.5927,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.38095238095238093,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,15,0.704,0.6466,0.752,0.787,0.7359,0.8285,0.6369,0.5661,0.697,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.38095238095238093,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,20,0.7489,0.6917,0.7945,0.8371,0.7876,0.8759,0.6775,0.6052,0.736,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,25,0.7713,0.7148,0.8153,0.8622,0.8141,0.8986,0.6978,0.6269,0.7567,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,30,0.7758,0.7184,0.8188,0.8672,0.8185,0.9032,0.7018,0.6298,0.7602,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,35,0.7825,0.7251,0.8254,0.8747,0.8267,0.9105,0.7079,0.6349,0.766,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,40,0.7848,0.7275,0.8268,0.8772,0.8293,0.9125,0.7099,0.6378,0.7676,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,45,0.787,0.7299,0.829,0.8797,0.8324,0.9148,0.712,0.6396,0.7697,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,50,0.787,0.7299,0.829,0.8797,0.8324,0.9148,0.712,0.6396,0.7697,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,75,0.7892,0.7329,0.8308,0.8822,0.8338,0.9167,0.714,0.6416,0.7709,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,100,0.7892,0.7329,0.8308,0.8822,0.8338,0.9167,0.714,0.6416,0.7709,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,125,0.7892,0.7329,0.8308,0.8822,0.8338,0.9167,0.714,0.6416,0.7709,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
retest-phase3a-high__text-high-t1.0-n30-23of30,150,0.7915,0.7359,0.8333,0.8847,0.8368,0.9188,0.716,0.643,0.7728,0.6148,0.5248,0.6946,0.7772,0.8525,0.6143,0.7768,0.8525,normal,False,0.3873015873015873,315,zero_fraction_heuristic,
