label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,5,0.0722,0.0674,0.0778,0.0469,0.0437,0.0508,0.1565,0.1467,0.1676,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.15724154080318464,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,10,0.1864,0.1779,0.1954,0.1212,0.115,0.1278,0.404,0.3892,0.4191,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.1597002692893104,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,15,0.2861,0.2755,0.297,0.186,0.1778,0.1944,0.6202,0.6052,0.6354,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.16262732701088867,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,20,0.3503,0.3387,0.3618,0.2277,0.2186,0.2369,0.7593,0.746,0.7721,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.164734808570425,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,25,0.385,0.3731,0.3971,0.2502,0.2407,0.2601,0.8343,0.8222,0.8453,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.16602271396791946,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,30,0.4015,0.3893,0.4136,0.2609,0.251,0.2709,0.8701,0.8591,0.88,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.1669593724388245,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,35,0.4089,0.3967,0.4211,0.2658,0.2557,0.2759,0.8862,0.8761,0.8957,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.1673106193654139,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,40,0.4129,0.4005,0.425,0.2683,0.2582,0.2785,0.8948,0.8851,0.904,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.16754478398314016,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,45,0.4139,0.4015,0.4262,0.269,0.2589,0.2792,0.897,0.8872,0.9061,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.16754478398314016,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,50,0.4146,0.4023,0.427,0.2695,0.2594,0.2798,0.8986,0.8889,0.9075,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.16754478398314016,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,75,0.4158,0.4035,0.4281,0.2703,0.2601,0.2805,0.9012,0.8916,0.9099,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.16754478398314016,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,100,0.4164,0.404,0.4287,0.2706,0.2604,0.2809,0.9024,0.8928,0.9109,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.16754478398314016,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,125,0.4167,0.4043,0.429,0.2709,0.2606,0.2811,0.9032,0.8936,0.9117,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.16754478398314016,8541,zero_fraction_heuristic,
stride-55map-2026-08-25__g384-ov192-55map-n3-carried-posthoc-p0_15-k3-standardised-gt-unverified,150,0.4175,0.4051,0.4298,0.2713,0.2611,0.2816,0.9048,0.8953,0.9134,0.1312,0.1112,0.1502,0.8865,0.2143,0.1314,0.8866,0.2143,normal,False,0.16754478398314016,8541,zero_fraction_heuristic,
