label,buffer_metres,f1,f1_ci_lower,f1_ci_upper,precision,p_ci_lower,p_ci_upper,recall,r_ci_lower,r_ci_upper,mcc,mcc_ci_lower,mcc_ci_upper,sensitivity,specificity,mcc_boot_mean,sensitivity_boot_mean,specificity_boot_mean,coverage_status,ci_unreliable,ci_zero_fraction,ci_n_tiles,coverage_source,n_unprocessed_tiles
FOURTH-N10-oracle-final-board-r2,5,0.1547,0.1446,0.1656,0.1637,0.1531,0.1752,0.1467,0.137,0.1573,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6625687858564571,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,10,0.4129,0.3983,0.428,0.4369,0.4216,0.4526,0.3914,0.3769,0.4067,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6658470905046248,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,15,0.62,0.6056,0.6343,0.6561,0.6411,0.6709,0.5877,0.5723,0.6029,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6694766420793818,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,20,0.7533,0.7407,0.7653,0.7971,0.7844,0.8095,0.714,0.6998,0.7279,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6718182882566445,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,25,0.8243,0.8139,0.8339,0.8723,0.8616,0.8821,0.7814,0.7683,0.7937,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6734574405807282,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,30,0.8574,0.8483,0.8656,0.9072,0.8983,0.9158,0.8127,0.8005,0.8244,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6745111813604965,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,35,0.8702,0.8621,0.8781,0.9208,0.9124,0.9289,0.8248,0.8131,0.8363,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6753307575225383,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,40,0.8786,0.8708,0.886,0.9297,0.9217,0.9371,0.8328,0.8213,0.844,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6756820044491277,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,45,0.8805,0.8728,0.8878,0.9317,0.9237,0.939,0.8346,0.8231,0.8457,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6756820044491277,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,50,0.8813,0.8736,0.8886,0.9326,0.9247,0.9398,0.8354,0.8239,0.8465,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6756820044491277,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,75,0.882,0.8743,0.8893,0.9333,0.9254,0.9404,0.836,0.8245,0.8471,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6756820044491277,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,100,0.8828,0.8752,0.89,0.9341,0.9263,0.9412,0.8368,0.8254,0.8479,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6756820044491277,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,125,0.8838,0.8763,0.8911,0.9353,0.9276,0.9424,0.8378,0.8264,0.8491,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6756820044491277,8541,zero_fraction_heuristic,
FOURTH-N10-oracle-final-board-r2,150,0.8841,0.8766,0.8913,0.9355,0.9278,0.9426,0.838,0.8266,0.8492,0.7359,0.7234,0.7487,0.6832,0.9926,0.7359,0.6831,0.9926,sparse_cross_grid,False,0.6756820044491277,8541,zero_fraction_heuristic,
