R_m,TP,FP,FN,n_ref_student_only,n_reviewer_promoted_at_R,n_phantom_duplicates_dropped,n_ref_extended,precision,precision_CI_lo,precision_CI_hi,recall,recall_CI_lo,recall_CI_hi,F1,F1_CI_lo,F1_CI_hi,MCC,MCC_CI_lo,MCC_CI_hi,tile_TP,tile_TN,tile_FP,tile_FN,sensitivity,specificity
5,656,3623,4354,4731,279,0,5010,0.153306847394251,0.14151832823265156,0.16491137497663158,0.130938123752495,0.12042204377122188,0.14087424192385714,0.1412423296372053,0.1301404445712323,0.15179807164830753,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
10,1666,2613,3344,4731,279,0,5010,0.3893433045103996,0.3734646754351424,0.4055323505758732,0.3325349301397206,0.3174859085152595,0.3474181949704268,0.35870384325546345,0.34376349520547567,0.3736466623545387,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
15,2535,1744,2475,4731,279,0,5010,0.592428137415284,0.5764897635256028,0.6086056262078231,0.5059880239520959,0.4898128732008077,0.5220051132345523,0.5458068683388956,0.5307002333236085,0.5609758052951989,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
20,3116,1163,1894,4731,279,0,5010,0.7282075251226923,0.7133238357485051,0.7431761054966591,0.6219560878243513,0.6061814358825267,0.6379698877843917,0.6709010657767251,0.6566709872603671,0.6848224444064089,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
25,3438,841,1572,4731,279,0,5010,0.8034587520448703,0.7902317476367021,0.816495423776172,0.6862275449101797,0.6714736694418638,0.7014667822878141,0.7402303800193778,0.7274703188265441,0.7526097996986582,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
30,3601,678,1409,4731,279,0,5010,0.8415517644309418,0.8295741226282807,0.853382677942927,0.7187624750499002,0.7042305686975732,0.7336027100185494,0.775325653999354,0.7636880418610282,0.786660982674013,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
35,3701,578,1309,4731,279,0,5010,0.8649217106800654,0.8537700598999985,0.8758413015932814,0.7387225548902195,0.7246609456875402,0.7529027089057074,0.7968564969318549,0.786139096916673,0.8074333390405328,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
40,3735,544,1275,4731,279,0,5010,0.8728674924047675,0.8619342756056463,0.8835749247077651,0.7455089820359282,0.731528164008736,0.7594370990091541,0.8041769835289051,0.7937370318124962,0.8144786613066575,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
45,3754,525,1256,4731,279,0,5010,0.8773077821921009,0.866486686992338,0.8877115648262643,0.7493013972055889,0.7353985799441998,0.7631373596896311,0.8082678436860803,0.7979784706769757,0.8184220293429567,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
50,3766,513,1244,4731,279,0,5010,0.8801121757419957,0.8694206829173408,0.8905484802644991,0.7516966067864271,0.7378513340384361,0.7655703459135953,0.8108515448379804,0.8006038794243296,0.8210055269472141,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
75,3777,502,1233,4731,279,0,5010,0.8826828698293994,0.8720167431782309,0.8929240990628645,0.7538922155688623,0.7400691513692594,0.767706665804172,0.8132199375605556,0.8031259785488707,0.8233018977330617,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
100,3786,493,1224,4731,279,0,5010,0.8847861649918205,0.8741942799129553,0.8950367454546815,0.755688622754491,0.7418960979665549,0.7694554896001969,0.8151577134244805,0.8050845834500439,0.8251291625134193,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
125,3790,489,1220,4731,279,0,5010,0.8857209628417855,0.875195505400683,0.895930804083074,0.7564870259481038,0.7427279155176963,0.7702733783401741,0.8160189471417806,0.8060052063024087,0.825938785754525,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
150,3797,482,1213,4731,279,0,5010,0.8873568590792241,0.8768968958297275,0.89750451804998,0.7578842315369262,0.7441858109858638,0.7716062932961245,0.8175261061470557,0.8075136630990116,0.8274086585802285,0.6569092929260921,0.6434659899569738,0.6710414142750977,2272,4818,199,1252,0.64472190692395,0.9603348614709986
